order_id,cust_no,product_cd,amount_eur
9003551,208032,P1006,368.99
9003552,208520,P1003,84.43
9003553,208468,P1003,126.51
9003554,202024,P1002,29.5
9003555,208764,P1006,66.78
9003556,205147,P1002,65.55
9003557,211810,P1005,23.97
9003558,211525,P1005,100.11
9003559,208698,P1005,112.46
9003560,209781,P1006,196.05
9003561,211769,P1001,56.32
9003562,210709,P1003,57.94
9003563,211317,P1006,206.56
9003564,207038,P1005,40.22
9003565,209192,P1006,94.91
9003566,209255,P1005,71.54
9003567,204911,P1005,228.35
9003568,206039,P1006,101.13
9003569,210153,P1006,35.8
9003570,204747,P1004,167.79
9003571,209980,P1004,122.54
9003572,209179,P1001,14.28
9003573,204666,P1001,189.04
9003574,206658,P1001,29.18
9003575,206408,P1002,75.48
9003576,203900,P1005,38.39
9003577,201020,P1002,261.96
9003578,207537,P1006,21.84
9003579,208988,P1005,78.17
9003580,211515,P1004,152.26
9003581,210231,P1002,151.03
9003582,200897,P1003,159.55
9003583,202295,P1004,94.75
9003584,204564,P1005,71.32
9003585,207757,P1003,63.48
9003586,207224,P1001,45.17
9003587,208951,P1002,43.45
9003588,210912,P1004,73.27
9003589,208253,P1002,44.47
9003590,204784,P1001,107.92
9003591,211580,P1002,10.58
9003592,202318,P1003,12.77
9003593,203395,P1005,46.89
9003594,202072,P1006,116.62
9003595,205698,P1004,41.37
9003596,205596,P1005,35.95
9003597,209986,P1004,27.89
9003598,204108,P1003,252.45
9003599,202507,P1005,85.16
9003600,200605,P1003,87.89
9003601,203703,P1001,103.54
9003602,202996,P1001,14.92
9003603,211189,P1006,149.06
9003604,211494,P1002,73.37
9003605,205548,P1005,88.64
9003606,204952,P1003,81.32
9003607,208770,P1005,47.78
9003608,205022,P1006,91.17
9003609,208044,P1005,63.83
9003610,202698,P1004,49.77
9003611,209278,P1005,102.51
9003612,204637,P1005,144.51
9003613,206699,P1005,187.77
9003614,206675,P1003,139.83
9003615,211900,P1006,29.43
9003616,202219,P1005,186.77
9003617,211195,P1006,30.75
9003618,207045,P1003,110.1
9003619,201280,P1006,45.97
9003620,210072,P1006,121.71
9003621,200236,P1004,33.78
9003622,205311,P1006,181.01
9003623,205037,P1006,73.23
9003624,202388,P1004,84.83
9003625,210468,P1005,73.4
9003626,204123,P1006,42.65
9003627,202211,P1004,88.18
9003628,211477,P1003,90.23
9003629,206412,P1005,112.86
9003630,207162,P1006,150.85
9003631,204800,P1004,228.55
9003632,209962,P1002,130.08
9003633,203536,P1005,17.28
9003634,210525,P1001,60.9
9003635,206872,P1004,38.04
9003636,206699,P1006,91.53
9003637,204604,P1005,92.34
9003638,208021,P1003,159.43
9003639,210898,P1004,281.23
9003640,204851,P1002,78.2
9003641,202168,P1006,74.04
9003642,204168,P1004,79.78
9003643,206056,P1001,106.21
9003644,205706,P1004,34.02
9003645,211506,P1004,63.72
9003646,204682,P1005,40.03
9003647,204648,P1006,253.23
9003648,206689,P1004,69.76
9003649,201097,P1006,71.42
9003650,211808,P1005,91.95
9003651,201510,P1005,81.59
9003652,209570,P1001,92.95
9003653,210504,P1001,109.27
9003654,210731,P1004,72.19
9003655,203917,P1004,36.71
9003656,203129,P1003,24.37
9003657,210491,P1003,255.71
9003658,203867,P1003,89.4
9003659,205760,P1002,145.54
9003660,211532,P1002,100.31
9003661,206787,P1002,43.08
9003662,204608,P1004,123.77
9003663,209214,P1003,180.59
9003664,206693,P1004,222.29
9003665,204625,P1003,51.87
9003666,200466,P1002,35.6
9003667,202463,P1002,27.33
9003668,210689,P1001,92.03
9003669,209288,P1004,79.4
9003670,209344,P1002,28.68
9003671,205426,P1004,107.47
9003672,209414,P1003,145.89
9003673,210087,P1005,143.58
9003674,201481,P1006,76.05
9003675,208430,P1001,297.33
9003676,201720,P1002,24.46
9003677,211641,P1003,74.13
9003678,204940,P1002,84.65
9003679,203139,P1006,197.5
9003680,210514,P1005,67.59
9003681,206107,P1005,76.37
9003682,200857,P1005,146.26
9003683,211282,P1003,3.67
9003684,200805,P1002,94.16
9003685,200403,P1005,150.19
9003686,208991,P1003,281.17
9003687,202269,P1005,28.31
9003688,209386,P1006,60.77
9003689,211207,P1001,13.71
9003690,206119,P1006,147.79
9003691,209266,P1004,355.91
9003692,205788,P1002,90.98
9003693,208198,P1002,138.47
9003694,202035,P1006,146.87
9003695,206117,P1003,41.57
9003696,202209,P1002,57.56
9003697,204660,P1002,93.69
9003698,201766,P1003,50.3
9003699,207028,P1005,34.36
9003700,203070,P1006,27.62
9003701,203401,P1006,33.91
9003702,210300,P1005,40.02
9003703,201385,P1001,211.93
9003704,207011,P1002,18.06
9003705,207782,P1005,100.32
9003706,207332,P1001,225.99
9003707,203727,P1001,84.09
9003708,211805,P1002,194.23
9003709,202442,P1002,81.43
9003710,203886,P1004,36.99
9003711,206242,P1002,162.16
9003712,205902,P1001,168.54
9003713,210209,P1004,44.99
9003714,209771,P1003,48.91
9003715,208128,P1003,104.4
9003716,207540,P1001,11.71
9003717,201315,P1005,33.84
9003718,203395,P1006,83.98
9003719,208155,P1003,71.63
9003720,202274,P1002,144.28
9003721,206392,P1005,152.47
9003722,204325,P1004,85.44
9003723,205034,P1003,107.9
9003724,203832,P1004,25.02
9003725,203149,P1001,208.33
9003726,201449,P1004,134.09
9003727,210840,P1005,234.95
9003728,203828,P1002,165.18
9003729,210092,P1003,80.26
9003730,202942,P1005,113.76
9003731,208978,P1006,69.05
9003732,209937,P1003,22.17
9003733,211936,P1006,146.2
9003734,201958,P1006,67.74
9003735,208005,P1003,102.87
9003736,206108,P1003,77.65
9003737,210643,P1002,136.93
9003738,209147,P1006,113.57
9003739,203820,P1003,55.37
9003740,203593,P1005,48.31
9003741,201651,P1004,7.28
9003742,202237,P1006,216.54
9003743,206548,P1001,111.53
9003744,207394,P1004,155.31
9003745,211374,P1002,38.06
9003746,204861,P1001,201.48
9003747,200714,P1003,44.87
9003748,205866,P1002,112.55
9003749,200700,P1003,22.6
9003750,201097,P1006,81.45
9003751,205679,P1006,140.37
9003752,211888,P1003,158.77
9003753,202109,P1004,218.03
9003754,202596,P1001,136.6
9003755,204676,P1002,68.67
9003756,209188,P1005,146.44
9003757,209953,P1005,87.69
9003758,211797,P1002,64.68
9003759,208537,P1001,21.9
9003760,203733,P1004,158.91
9003761,203713,P1002,60.46
9003762,211925,P1002,99.6
9003763,203116,P1006,137.49
9003764,204112,P1003,97.29
9003765,202606,P1002,173.37
9003766,205718,P1003,156.23
9003767,208479,P1004,41.69
9003768,205718,P1002,28.37
9003769,202236,P1003,81.34
9003770,204088,P1002,273.56
9003771,204687,P1001,87.26
9003772,203262,P1002,175.04
9003773,209419,P1004,66.08
9003774,202054,P1006,63.69
9003775,208127,P1001,56.45
9003776,209708,P1003,22.11
9003777,207882,P1003,145.48
9003778,203242,P1002,37.07
9003779,200822,P1002,176.15
9003780,204756,P1006,87.52
9003781,211693,P1001,231.48
9003782,204663,P1001,32.41
9003783,202374,P1004,93.61
9003784,207812,P1006,51.86
9003785,204636,P1003,37.12
9003786,201877,P1002,151.44
9003787,207544,P1002,143.16
9003788,210001,P1002,104.27
9003789,211221,P1001,65.66
9003790,201712,P1002,121.91
9003791,202372,P1005,32.97
9003792,207760,P1004,96.95
9003793,211902,P1006,137.46
9003794,210474,P1001,288.1
9003795,211742,P1004,26.97
9003796,203409,P1002,130.06
9003797,209558,P1005,98.81
9003798,203360,P1002,64.38
9003799,203050,P1005,308.11
9003800,209622,P1004,51.93
9003801,210297,P1005,224.9
9003802,208048,P1005,110.58
9003803,203045,P1003,263.44
9003804,201903,P1005,166.54
9003805,200942,P1001,40.59
9003806,202195,P1002,475.25
9003807,206307,P1003,161.18
9003808,211097,P1001,14.59
9003809,204657,P1002,23.85
9003810,210291,P1005,45.54
9003811,205078,P1001,159.42
9003812,206407,P1004,56.17
9003813,207207,P1005,135.54
9003814,209415,P1001,19.41
9003815,207791,P1005,37.69
9003816,204763,P1003,59.43
9003817,207604,P1006,144.68
9003818,200127,P1005,6.98
9003819,207705,P1006,115.78
9003820,203413,P1002,89.76
9003821,210852,P1004,87.77
9003822,202712,P1003,35.02
9003823,205848,P1006,55.82
9003824,209537,P1004,92.7
9003825,211263,P1006,16.93
9003826,201858,P1006,149.7
9003827,204234,P1003,59.93
9003828,204810,P1002,6.69
9003829,210045,P1003,23.86
9003830,211701,P1006,73.6
9003831,200591,P1004,85.88
9003832,203323,P1005,294.5
9003833,200986,P1004,18.68
9003834,207644,P1003,40.46
9003835,203938,P1002,140.13
9003836,208192,P1001,153.06
9003837,201638,P1004,25.6
9003838,210963,P1003,28.17
9003839,211568,P1002,164.31
9003840,211512,P1001,136.73
9003841,210282,P1002,33.11
9003842,211173,P1004,5.26
9003843,203564,P1006,28.27
9003844,206945,P1006,118.19
9003845,205859,P1003,83.71
9003846,211580,P1006,91.76
9003847,201912,P1005,78.75
9003848,200806,P1005,257.62
9003849,211666,P1004,74.73
9003850,200353,P1001,72.89
9003851,204535,P1005,88.03
9003852,208712,P1001,44.96
9003853,205518,P1006,90.06
9003854,207325,P1001,97.34
9003855,201801,P1001,50.11
9003856,204702,P1003,266.68
9003857,210226,P1001,60.8
9003858,208113,P1006,138.83
9003859,209176,P1003,73.48
9003860,209970,P1004,41.57
9003861,200371,P1003,30.37
9003862,211874,P1001,69.31
9003863,206276,P1005,82.48
9003864,208096,P1002,197.15
9003865,205813,P1006,49.03
9003866,208535,P1004,79
9003867,207903,P1003,126.07
9003868,207811,P1002,12.44
9003869,206681,P1004,93.82
9003870,205426,P1005,239.32
9003871,206243,P1005,143.9
9003872,205497,P1005,37.07
9003873,207889,P1005,30.01
9003874,202619,P1001,38.31
9003875,210526,P1003,83.52
9003876,207579,P1006,43.2
9003877,211673,P1004,90.59
9003878,204233,P1002,91.87
9003879,200543,P1005,62.77
9003880,200210,P1006,119.55
9003881,209918,P1006,82.4
9003882,211134,P1005,82.43
9003883,210270,P1005,54.84
9003884,206973,P1002,40.08
9003885,206793,P1003,124.07
9003886,207521,P1002,93.88
9003887,206208,P1001,60.94
9003888,208952,P1004,93.83
9003889,205034,P1003,18.37
9003890,203244,P1005,123.76
9003891,206658,P1005,16.14
9003892,204625,P1001,133.55
9003893,208363,P1004,71.68
9003894,211868,P1001,45.98
9003895,203761,P1002,57.75
9003896,202991,P1006,133.96
9003897,208837,P1003,126.76
9003898,204524,P1006,68.61
9003899,209518,P1001,158.42
9003900,210930,P1001,7.49
9003901,210748,P1006,122.09
9003902,203097,P1001,100.95
9003903,205883,P1003,74.36
9003904,201703,P1005,73.76
9003905,200771,P1006,36.76
9003906,202073,P1005,212.28
9003907,200875,P1006,69.4
9003908,202185,P1003,25.06
9003909,208385,P1003,56.29
9003910,202671,P1001,247.27
9003911,211730,P1004,38.54
9003912,200155,P1003,14.64
9003913,200267,P1006,71.76
9003914,200463,P1005,20.66
9003915,211200,P1005,23.85
9003916,208082,P1006,233.79
9003917,201806,P1006,252.31
9003918,208702,P1003,52.79
9003919,202379,P1006,174.51
9003920,208680,P1005,54.99
9003921,208926,P1004,81.94
9003922,205942,P1004,29.24
9003923,200301,P1004,56.94
9003924,205750,P1003,89.36
9003925,202714,P1004,105.82
9003926,209827,P1004,72.67
9003927,200939,P1001,100.7
9003928,207769,P1002,276.93
9003929,202480,P1004,302.15
9003930,209148,P1004,22.87
9003931,210520,P1005,92.2
9003932,210725,P1006,61.35
9003933,203279,P1006,219.93
9003934,206764,P1005,79.59
9003935,207917,P1003,173.27
9003936,211495,P1001,67.65
9003937,206526,P1006,39.77
9003938,206670,P1002,89.78
9003939,204327,P1003,297.02
9003940,210129,P1004,156.15
9003941,205558,P1003,50.46
9003942,207592,P1005,36.8
9003943,208977,P1002,97.45
9003944,211443,P1006,60.09
9003945,210376,P1001,147.77
9003946,207414,P1005,34.89
9003947,205531,P1003,112.78
9003948,202376,P1005,50.24
9003949,208167,P1003,98.45
9003950,207396,P1002,61.19
9003951,201780,P1002,20.18
9003952,202883,P1005,117.67
9003953,206285,P1006,45.88
9003954,210058,P1002,92.4
9003955,207691,P1003,81.72
9003956,211932,P1002,96.14
9003957,205053,P1006,42.52
9003958,209832,P1002,50.6
9003959,207195,P1001,39.61
9003960,205865,P1001,39.19
9003961,203124,P1006,52.22
9003962,205236,P1002,91.71
9003963,206044,P1006,31.91
9003964,210309,P1006,25.16
9003965,208144,P1004,137.21
9003966,201471,P1004,26.23
9003967,209197,P1005,88.35
9003968,208303,P1005,26.86
9003969,201478,P1005,136.48
9003970,202591,P1001,117.95
9003971,200625,P1001,67.3
9003972,201426,P1002,238.86
9003973,210475,P1001,139.19
9003974,210632,,49.95
9003975,203503,P1004,31.03
9003976,201516,P1005,25.38
9003977,200724,P1001,69.77
9003978,203759,P1002,83.97
9003979,205547,P1006,175.72
9003980,205541,P1005,235.94
9003981,207339,P1002,264.76
9003982,202947,P1004,62.53
9003983,206861,P1004,199.83
9003984,209944,P1003,29.58
9003985,207503,P1003,63.65
9003986,211836,P1006,92.58
9003987,203468,P1005,44.04
9003988,200448,P1002,110.54
9003989,204862,P1001,60.8
9003990,210726,P1004,77.83
9003991,207182,P1006,34.88
9003992,205088,P1006,27.48
9003993,205890,P1005,140.77
9003994,207643,P1003,183.75
9003995,209034,P1003,201.71
9003996,205596,P1002,25.39
9003997,201777,P1001,55.69
9003998,205121,P1006,45.93
9003999,204354,P1006,60.77
9004000,205257,P1006,27.71
9004001,203152,P1005,173.72
9004002,209116,P1002,29.88
9004003,202381,P1003,171.99
9004004,202620,P1006,95
9004005,200405,P1001,72.34
9004006,211509,P1003,79.98
9004007,200846,P1005,16.45
9004008,209580,P1005,99.74
9004009,201995,P1002,49.11
9004010,201850,P1006,94.49
9004011,205309,P1005,18.25
9004012,200199,P1005,108.56
9004013,205417,P1005,34.33
9004014,203967,P1002,46.84
9004015,207242,P1004,49.38
9004016,202658,P1002,85.73
9004017,208564,P1003,67.74
9004018,201407,P1002,164.57
9004019,203442,P1005,136.19
9004020,208913,P1001,59.08
9004021,202034,P1002,94.96
9004022,201052,P1003,44.46
9004023,201157,P1001,101.96
9004024,203912,P1003,196
9004025,207391,P1005,56.13
9004026,203438,P1001,59.14
9004027,207727,P1002,74.98
9004028,209304,P1003,84.24
9004029,208940,P1003,30.01
9004030,211125,P1002,70.17
9004031,210029,P1006,110.01
9004032,205987,P1003,44.96
9004033,210689,P1003,95.25
9004034,204672,P1005,185.5
9004035,205582,P1004,428
9004036,203885,P1001,198.68
9004037,206209,P1002,72.14
9004038,206207,P1005,176.3
9004039,202680,P1004,113.78
9004040,203690,P1006,153.3
9004041,206341,P1006,37.6
9004042,208512,P1003,228.82
9004043,209030,P1005,20.82
9004044,200566,P1001,34.33
9004045,209503,P1001,58.73
9004046,210529,P1002,99.56
9004047,208461,P1005,132.75
9004048,209798,P1003,51.96
9004049,203078,P1003,128.95
9004050,203050,P1005,151.79
9004051,211195,P1004,25.8
9004052,200136,P1004,83.73
9004053,206823,P1004,20.1
9004054,208763,P1001,76.61
9004055,200831,P1001,51.97
9004056,202411,P1004,11.97
9004057,206717,P1002,62.46
9004058,205247,P1002,56.27
9004059,205198,P1006,9.77
9004060,204026,P1003,138.21
9004061,205341,P1001,251.61
9004062,206487,P1005,48.27
9004063,201389,P1004,72.71
9004064,210771,P1005,60.09
9004065,209264,P1004,188.19
9004066,204395,P1006,75.52
9004067,205512,P1003,31.53
9004068,208964,P1004,103.25
9004069,202161,P1006,112.47
9004070,206905,P1003,48.9
9004071,202523,P1001,123.75
9004072,201322,P1005,149.44
9004073,202440,P1006,67.47
9004074,208433,P1002,145.24
9004075,202592,P1004,60.52
9004076,209672,P1001,53.12
9004077,211134,P1003,8.92
9004078,205450,P1003,63.28
9004079,208646,P1002,60.63
9004080,204844,P1003,53.1
9004081,209364,P1002,36.76
9004082,209126,P1003,150.53
9004083,207666,P1001,22
9004084,208303,P1003,15.83
9004085,209710,P1003,132.03
9004086,202990,P1002,86.65
9004087,204671,P1001,69.01
9004088,210543,P1004,69
9004089,211734,P1006,156.93
9004090,210767,P1006,58.1
9004091,205260,P1002,187.13
9004092,209351,P1001,45.72
9004093,207080,P1001,76.49
9004094,203116,P1001,33.11
9004095,205702,P1006,117.29
9004096,211351,P1003,57.73
9004097,200528,P1003,232.41
9004098,208848,P1001,18.38
9004099,202707,P1004,209.36
9004100,200357,P1003,250.59
9004101,208275,P1006,28.81
9004102,210137,P1001,64.32
9004103,203450,P1003,228.83
9004104,206060,P1002,26.15
9004105,200811,P1002,50.05
9004106,200110,P1004,139.61
9004107,200831,P1005,52.08
9004108,201948,P1006,71.69
9004109,208720,P1004,102.37
9004110,202807,P1006,42.49
9004111,206345,P1003,66.88
9004112,207928,P1002,116.16
9004113,210954,P1001,298.72
9004114,201435,P1006,270.29
9004115,209691,P1003,54.39
9004116,202716,P1005,21.37
9004117,205772,P1004,194.63
9004118,201206,P1005,135.71
9004119,202093,P1004,40.18
9004120,206182,P1005,114.44
9004121,203664,P1006,93.24
9004122,202207,P1005,79.24
9004123,208400,P1002,25.6
9004124,202816,P1004,71.17
9004125,207214,P1006,47.15
9004126,210645,P1001,200.81
9004127,211091,P1001,72.55
9004128,209709,P1001,71.9
9004129,205605,P1001,33.19
9004130,202977,P1006,116.79
9004131,205764,P1004,84.16
9004132,211164,P1005,218.2
9004133,200421,P1002,148.02
9004134,204188,P1002,103.92
9004135,211069,P1006,109.32
9004136,201806,P1003,116.77
9004137,208450,P1006,263.34
9004138,208084,P1003,75.61
9004139,202377,P1003,181.7
9004140,207285,P1004,41.69
9004141,209406,P1004,210.79
9004142,206266,P1002,173.14
9004143,206466,P1001,61.91
9004144,211596,P1002,207.55
9004145,209489,P1005,124.45
9004146,203930,P1006,9.95
9004147,202785,P1005,129.41
9004148,207228,P1004,98.17
9004149,204402,P1004,94.67
9004150,202573,P1006,29.98
9004151,204015,P1003,94.62
9004152,208465,P1003,368.74
9004153,205385,P1001,12.6
9004154,208096,P1005,176.99
9004155,209016,P1002,43.68
9004156,204246,P1001,108.95
9004157,210746,P1006,158.31
9004158,200019,P1004,141.5
9004159,201052,P1005,68.81
9004160,204085,P1001,162.12
9004161,210096,P1006,70
9004162,202133,P1001,42.14
9004163,204925,P1004,71.24
9004164,207453,P1003,216.15
9004165,202185,P1004,81.53
9004166,202993,P1004,143.97
9004167,200380,P1003,138.03
9004168,202010,P1006,105.41
9004169,208138,P1002,84.06
9004170,205181,P1002,53.57
9004171,203213,P1004,88.81
9004172,206628,P1002,27.09
9004173,202355,P1005,146.17
9004174,200767,P1003,161.67
9004175,207600,P1004,43.38
9004176,211250,P1001,134.81
9004177,204827,P1001,196.23
9004178,202448,P1003,313.66
9004179,203667,P1003,123.38
9004180,204586,P1004,87.63
9004181,201191,P1001,10.99
9004182,203587,P1004,63.25
9004183,203795,P1001,84.54
9004184,211472,P1005,105.01
9004185,202724,P1002,30.19
9004186,210334,P1005,129.49
9004187,200889,P1006,25.29
9004188,201997,P1005,13.05
9004189,210159,P1001,165.27
9004190,210581,P1003,141.27
9004191,207122,P1005,141.64
9004192,207056,P1001,30.27
9004193,209584,P1004,163.22
9004194,203905,P1004,123.65
9004195,203954,P1006,75.85
9004196,211474,P1006,132
9004197,210387,P1006,23.08
9004198,208913,P1004,24.37
9004199,203705,P1003,245.21
9004200,202440,P1006,225.62
9004201,209535,P1006,62.02
9004202,211788,P1002,193.21
9004203,210119,P1002,108.94
9004204,207709,P1002,202.58
9004205,207179,P1006,40.88
9004206,207906,P1002,55.09
9004207,206875,P1004,46.65
9004208,205630,P1006,46.67
9004209,204630,P1005,27.56
9004210,204721,P1002,27.05
9004211,207865,P1001,96.84
9004212,200086,P1003,85.8
9004213,208614,P1001,226.7
9004214,209096,P1006,49.53
9004215,201376,P1006,140.56
9004216,207228,P1003,62.16
9004217,205216,P1005,94.59
9004218,208631,P1001,35.91
9004219,200017,P1003,87.78
9004220,204653,P1001,177.47
9004221,211560,P1002,183.2
9004222,209170,P1005,88.67
9004223,211029,P1006,86.9
9004224,201764,P1005,48.74
9004225,210126,P1003,59.7
9004226,211952,P1004,101.55
9004227,203714,P1002,83.75
9004228,209303,P1002,78.8
9004229,202638,P1001,231.62
9004230,204444,P1001,71.52
9004231,201101,P1005,117.57
9004232,207714,P1003,93.21
9004233,210144,P1006,174.62
9004234,201772,P1005,114.87
9004235,201897,P1004,438.22
9004236,207208,P1001,45.85
9004237,202570,P1003,146.59
9004238,210995,P1005,87.81
9004239,202657,P1003,59.85
9004240,209040,P1002,33.2
9004241,201061,P1002,101.99
9004242,209060,P1005,136.78
9004243,201137,P1001,74.94
9004244,209166,P1004,22.4
9004245,211876,P1001,60.59
9004246,201865,P1001,102.61
9004247,200614,P1001,131.08
9004248,203372,P1001,126.17
9004249,206294,P1002,52.1
9004250,208609,P1001,68.95
9004251,209676,P1003,60
9004252,201415,P1002,71.04
9004253,211629,P1005,50.53
9004254,203745,P1003,79.69
9004255,211274,P1004,26.38
9004256,200471,P1001,67.05
9004257,210884,P1006,101.75
9004258,202309,P1004,61.46
9004259,201080,P1005,116.6
9004260,208162,P1003,35.41
9004261,200887,P1006,101.25
9004262,209914,P1005,63.64
9004263,206808,P1003,24.83
9004264,211801,P1002,132.91
9004265,204314,P1006,238.95
9004266,210565,P1006,121
9004267,210273,P1001,6.9
9004268,209054,P1006,314.55
