customer_id,type_cd,age,created_at,end_date
203822,B,56,07/09/2023,
203823,B,40,07/10/2024,
203824,P,46,13/06/2024,
203825,P,52,05/06/2025,
203826,P,24,30/12/2022,
203827,P,45,05/10/2023,
203828,P,42,23/03/2023,
203829,A,48,25/05/2022,
203830,A,41,26/11/2024,
203831,A,53,09/02/2024,
203832,P,41,24/07/2024,
203833,A,29,17/06/2022,
203834,A,58,12/04/2023,
203835,A,63,21/05/2022,
203836,A,62,09/11/2023,
203837,B,49,22/10/2023,
203838,A,45,07/04/2025,
203839,A,48,03/06/2022,
203840,B,41,07/11/2023,
203841,B,45,29/05/2022,
203842,A,30,08/03/2022,
203843,A,56,18/09/2024,
203844,A,34,24/11/2023,
203845,P,33,14/01/2025,
203846,A,51,06/04/2025,
203847,P,18,06/03/2023,
203848,A,23,21/09/2023,
203849,P,34,11/04/2025,
203850,B,30,20/09/2023,
203851,A,51,14/11/2023,
203852,P,50,28/04/2022,
203853,B,40,08/07/2022,
203854,B,61,01/06/2024,
203855,A,44,17/12/2022,
203856,B,38,01/05/2022,
203857,A,30,13/01/2023,
203858,A,72,15/11/2022,
203859,B,27,30/10/2024,
203860,A,18,08/06/2022,
203860,P,40,20/02/2024,
203862,A,31,05/09/2024,
203863,B,68,29/05/2024,
203864,A,57,22/07/2025,
203865,A,61,31/05/2024,
203866,B,59,30/04/2023,14/02/2025
203867,A,29,26/01/2024,
203868,B,59,12/11/2022,06/03/2024
203869,A,42,05/09/2022,
203870,A,45,19/06/2023,
203871,A,71,03/01/2023,
203872,A,29,02/08/2024,
203873,B,56,21/03/2023,
203874,A,55,09/05/2022,
203875,B,57,11/02/2024,
203876,A,75,03/07/2025,
203877,B,51,31/01/2024,
203878,P,45,23/07/2023,
203879,B,49,27/02/2022,11/05/2024
203880,B,40,28/05/2023,23/02/2025
203881,A,28,08/05/2023,
203882,B,36,30/07/2023,
203883,P,58,28/01/2025,
203884,A,28,05/08/2022,
203885,A,48,05/04/2023,
203886,A,27,29/06/2023,
203887,A,45,22/11/2023,
203888,B,42,02/01/2025,13/03/2026
203889,B,50,20/05/2023,
203890,A,56,01/10/2022,
203891,A,49,04/01/2023,
203892,A,35,01/02/2024,
203893,A,59,25/01/2024,
203894,A,46,17/02/2024,
203895,A,54,04/04/2023,
203896,P,43,24/02/2024,
203897,X,52,04/03/2022,
203898,B,24,14/08/2023,
203899,B,33,11/04/2022,
203900,A,30,02/09/2023,
203901,A,33,08/09/2024,
203902,A,33,07/12/2024,
203903,P,49,28/04/2024,
203904,A,35,27/01/2024,
203905,B,40,03/12/2022,23/02/2025
203906,P,39,29/11/2024,
203907,B,63,08/05/2023,18/10/2025
203908,B,51,22/11/2023,13/08/2025
203909,B,34,23/01/2024,28/06/2024
203910,A,50,12/08/2024,
203911,P,48,15/02/2025,
203912,A,36,11/08/2024,
203913,B,42,27/08/2024,
203914,B,35,14/07/2024,
203915,A,45,28/05/2025,
203916,A,29,28/01/2025,
203917,B,44,29/12/2024,
203918,A,67,08/06/2024,
203919,B,49,08/08/2024,
203920,B,23,25/01/2025,
203921,B,46,31/01/2024,12/09/2025
203922,B,40,04/06/2023,
203923,P,38,27/07/2024,
203924,B,38,15/07/2022,15/12/2023
203925,A,55,20/05/2022,
203926,A,47,08/02/2025,
203927,A,23,15/08/2022,
203928,P,37,03/01/2025,
203929,A,67,25/02/2022,
203930,B,56,18/11/2023,
203931,A,19,16/05/2024,
203932,A,45,28/02/2023,
203933,B,63,30/10/2024,
203934,X,41,13/02/2022,
203935,A,58,11/06/2022,
203936,A,65,13/12/2022,
203937,A,70,07/12/2022,
203938,A,59,20/11/2022,
203939,A,52,18/07/2024,
203940,A,61,05/01/2022,
203941,X,54,05/05/2022,03/12/2022
203942,B,26,03/01/2025,
203943,P,46,19/05/2024,
203944,X,40,07/02/2025,
203945,A,36,10/12/2024,
203946,X,47,16/01/2023,
203947,A,48,08/07/2022,
203948,X,48,09/09/2022,
203949,P,38,31/08/2024,
203950,B,50,31/03/2025,
203951,B,48,12/11/2022,15/03/2025
203952,A,19,24/02/2025,
203953,A,41,23/09/2024,
203954,B,46,14/02/2025,
203955,A,66,13/04/2023,
203956,A,22,18/10/2022,
203957,A,48,27/01/2023,
203958,A,40,20/01/2024,
203959,B,32,05/04/2025,
203960,B,59,12/08/2024,
203961,A,85,19/07/2025,
203962,A,38,22/09/2024,
203963,A,59,12/01/2022,
203964,A,42,06/05/2022,
203965,B,56,20/07/2022,
203966,A,50,18/02/2023,
203967,B,40,19/08/2022,
203968,A,46,21/07/2024,
203969,B,26,16/12/2023,
203970,P,53,06/10/2022,
203971,A,33,25/03/2025,
203972,A,38,26/12/2022,
203973,B,59,20/12/2024,18/12/2025
203974,B,18,18/02/2025,
203975,P,41,05/08/2022,
203976,B,48,18/05/2024,18/08/2025
203977,A,59,06/01/2024,
203978,A,44,10/02/2024,
203979,B,32,28/03/2023,
203980,A,53,19/05/2022,
203981,A,28,06/11/2022,
203982,B,46,19/03/2022,22/12/2023
203983,A,39,04/01/2024,
203984,A,30,18/01/2024,
203985,B,34,25/04/2024,13/06/2024
203986,A,35,12/01/2025,
203987,A,38,25/09/2022,
203988,P,49,30/01/2024,
203989,B,39,03/03/2024,
203990,A,39,29/05/2022,
203991,A,47,18/06/2022,
203992,B,31,20/12/2022,
203993,A,49,15/01/2024,
203994,P,18,25/02/2025,
203995,A,43,12/08/2023,
203996,P,24,16/02/2022,
203997,B,42,31/07/2023,
203998,B,54,01/09/2023,
203999,A,32,28/10/2022,
204000,P,52,02/12/2023,
204001,P,46,29/01/2023,
204002,B,56,09/06/2024,
204003,P,25,07/02/2022,
204004,B,42,04/04/2023,
204005,A,54,12/08/2022,
204006,A,18,27/03/2025,
204007,A,51,29/10/2023,
204008,B,47,14/03/2024,
204009,A,27,24/03/2023,
204010,B,36,18/07/2022,26/06/2023
204011,A,58,03/09/2022,
204012,A,49,13/02/2022,
204013,A,44,05/09/2023,
204014,A,56,02/06/2025,
204015,B,51,12/08/2023,
204016,B,46,21/02/2024,06/05/2024
204017,B,48,10/06/2023,12/02/2025
204018,P,56,19/02/2022,
204019,A,18,10/12/2023,
204020,P,49,01/01/2022,
204021,P,47,10/01/2022,
204022,B,67,11/04/2022,
204023,B,53,23/07/2023,
204024,P,33,07/05/2022,
204025,B,37,22/08/2023,
204026,P,43,26/07/2022,
204027,P,48,11/03/2023,
204028,P,45,05/09/2024,
204029,B,22,05/07/2023,
204030,P,43,22/01/2025,
204031,B,29,15/08/2023,29/04/2024
204032,A,54,26/02/2022,
204033,B,39,14/02/2022,
204034,B,41,22/08/2023,07/06/2024
204035,P,28,04/09/2023,
204036,B,40,08/11/2024,
204037,B,32,27/01/2023,24/10/2024
204038,B,39,13/05/2025,30/04/2027
204039,P,45,18/11/2023,
204040,A,55,25/06/2022,
204041,B,35,23/08/2024,23/03/2025
204042,P,28,06/09/2022,
204043,X,63,19/03/2025,05/07/2025
204044,B,23,28/06/2023,26/09/2025
204045,A,46,02/06/2022,
204046,B,36,01/01/2025,
204047,A,52,13/05/2024,
204048,A,38,07/08/2023,
204049,A,40,08/05/2025,
204050,A,57,05/04/2022,
204051,A,47,29/12/2024,
204052,A,29,20/09/2024,
204053,B,38,15/01/2024,
204054,B,43,26/03/2022,
204055,B,59,01/11/2024,
204056,A,25,17/01/2025,
204057,A,39,06/04/2025,
204058,P,40,29/04/2024,
204059,P,63,14/04/2024,
204060,A,40,16/06/2025,
204061,B,37,08/08/2022,
204062,B,48,03/10/2022,08/09/2023
204063,A,44,29/03/2023,
204064,B,63,12/02/2024,
204065,A,32,06/08/2023,
204066,A,72,16/03/2022,
204067,A,54,17/08/2023,
204068,P,54,12/03/2023,
204069,P,66,07/09/2023,
204070,A,18,09/10/2022,
204071,B,29,16/09/2022,30/10/2023
204072,A,43,06/05/2023,
204073,A,63,10/02/2023,
204074,A,42,13/09/2023,
204075,B,40,13/05/2025,07/06/2026
204076,A,40,13/06/2022,
204077,B,34,10/11/2023,
204078,A,33,28/03/2023,
204079,B,57,07/06/2023,
204080,A,31,07/01/2025,
204081,A,18,14/11/2024,
204082,B,32,09/10/2023,
204083,A,58,09/05/2023,
204084,X,38,27/12/2023,
204085,P,39,17/05/2025,
204086,A,51,24/10/2023,
204087,A,34,05/02/2025,
204088,A,52,21/03/2024,
204089,B,37,27/01/2024,
204090,A,51,03/02/2025,
204091,A,29,06/06/2022,
204092,A,65,18/01/2024,
204093,A,36,04/03/2023,
204094,P,59,07/07/2023,
204095,B,22,03/09/2022,
204096,A,61,14/10/2024,
204097,B,41,15/10/2023,16/02/2026
204098,A,27,15/03/2023,
204099,A,40,24/02/2022,
204100,P,55,24/10/2023,
204101,A,31,04/10/2024,
204102,B,60,23/12/2023,26/07/2025
204103,A,26,04/03/2025,
204104,A,55,25/05/2025,
204105,B,27,08/09/2024,
204106,A,50,07/10/2024,
204107,A,45,29/01/2025,
204108,A,35,09/09/2024,
204109,A,73,10/06/2022,
204110,B,27,13/10/2024,
204111,A,20,03/12/2024,
204112,A,55,20/06/2025,
204113,A,42,10/03/2022,
204114,B,60,02/07/2022,02/11/2022
204115,X,43,23/11/2022,
204116,B,60,12/09/2022,
204117,B,65,14/03/2024,
204118,P,48,19/11/2023,
204119,B,46,14/05/2025,20/10/2025
204120,A,40,20/11/2022,
204121,A,42,12/08/2023,
204122,A,46,09/12/2023,
204123,A,66,19/02/2025,
204124,A,19,04/05/2024,
204125,B,54,30/05/2024,27/06/2026
204126,B,46,11/09/2024,21/12/2025
204127,P,36,09/03/2022,
204128,P,48,16/01/2025,
204129,B,51,03/03/2022,
204130,P,49,24/11/2024,
204131,P,51,21/07/2022,
204132,A,33,11/01/2023,
204133,A,54,13/07/2022,
204134,B,29,06/06/2025,
204135,A,66,07/07/2024,
204136,A,63,30/05/2022,
204137,B,38,26/07/2022,15/11/2022
204138,A,49,13/07/2024,
204139,A,42,27/06/2022,
204140,P,73,17/07/2022,
204141,A,37,06/12/2023,
204142,B,40,18/01/2022,
204143,A,35,11/12/2024,
204144,B,27,14/11/2022,17/08/2024
204145,P,44,16/07/2023,
204146,A,53,07/11/2024,
204147,A,51,24/01/2022,
204148,A,26,15/07/2025,
204149,A,57,18/04/2022,
204150,B,50,23/02/2022,
204151,P,52,27/09/2023,
204152,A,44,20/07/2023,
204153,A,30,20/06/2023,
204154,P,27,22/02/2025,
204155,B,43,09/02/2024,
204156,A,67,14/10/2024,
204157,B,45,15/10/2024,
204158,B,66,19/09/2023,01/08/2024
204159,X,60,23/04/2025,22/05/2027
204160,B,45,10/07/2025,
204161,A,42,24/04/2023,
204162,A,39,18/06/2022,
204163,A,43,23/01/2024,
204164,P,49,14/08/2022,
204165,B,38,25/03/2025,23/07/2025
204166,A,57,17/06/2025,
204167,A,57,22/10/2022,
204168,A,36,09/06/2024,
204169,P,57,05/05/2024,
204170,A,49,30/05/2025,
204171,P,42,24/11/2022,
204172,P,36,30/07/2022,
204173,A,43,03/07/2024,
204174,B,67,19/04/2025,
204175,P,35,24/05/2025,
204176,B,68,15/07/2022,
204177,P,53,15/06/2024,
204178,P,37,01/05/2024,
204179,B,57,17/09/2023,12/03/2025
204180,B,28,13/09/2022,
204181,B,37,05/08/2022,11/08/2023
204182,A,50,19/05/2022,
204183,B,49,03/02/2023,10/10/2024
204184,B,26,15/12/2023,
204185,P,77,26/03/2023,
204186,A,49,03/02/2025,
204187,X,47,14/08/2024,
204188,A,47,26/07/2023,
204189,A,45,17/10/2022,
204190,A,39,24/04/2025,
204191,A,32,11/12/2022,
204192,A,21,14/03/2023,
204193,A,41,14/01/2025,
204194,A,47,18/08/2024,
204195,P,38,04/01/2023,
204196,A,33,20/12/2023,
204197,P,26,15/06/2023,
204198,A,39,14/11/2023,
204199,P,36,20/01/2022,
204200,P,52,13/12/2022,
204201,B,59,16/08/2022,
204202,B,38,09/03/2025,
204203,B,41,15/03/2025,
204204,A,45,19/12/2024,
204205,A,44,12/06/2022,
204206,A,28,06/01/2024,
204207,A,37,01/01/2023,
204208,X,45,12/11/2024,
204209,A,39,16/10/2024,
204210,B,24,24/09/2023,
204211,A,34,12/11/2024,
204212,B,42,07/04/2022,23/01/2024
204213,A,41,03/11/2022,
204214,P,33,29/11/2023,
204215,B,46,02/11/2022,
204216,A,45,04/02/2023,
204217,A,67,21/07/2025,
204218,P,34,24/03/2024,
204219,B,59,27/01/2023,
204220,A,27,21/12/2022,
204221,A,25,28/09/2024,
204222,B,54,29/03/2025,
204223,A,37,21/02/2022,
204224,B,52,03/04/2024,
204225,B,30,13/06/2023,04/12/2023
204226,B,56,07/12/2024,
204227,A,23,05/01/2023,
204228,B,68,19/05/2023,06/09/2023
204229,A,71,17/01/2023,
204230,A,63,11/05/2023,
204231,B,54,16/09/2022,
204232,A,41,14/02/2025,
204233,A,56,30/01/2023,
204234,P,52,14/05/2025,
204235,A,36,19/05/2025,
204236,A,26,07/06/2023,
204237,A,43,23/02/2024,
204238,B,51,24/07/2022,
204239,P,39,23/01/2023,
204240,P,29,27/03/2022,
204241,A,35,16/04/2022,
204242,B,41,25/04/2023,19/06/2023
204243,A,73,13/12/2024,
204244,B,44,26/01/2024,
204245,B,50,13/01/2025,
204246,A,22,19/06/2023,
204247,A,50,08/04/2023,
204248,P,46,16/01/2024,
204249,A,44,17/10/2022,
204250,B,41,02/07/2024,23/01/2025
204251,B,34,09/05/2025,
204252,A,49,27/08/2022,
204253,P,35,05/10/2024,
204254,A,46,13/09/2024,
204255,P,45,06/08/2022,
204256,B,59,29/03/2024,
204257,A,63,02/09/2024,
204258,A,18,22/05/2022,
204259,A,43,27/09/2024,
204260,A,52,22/11/2023,
204261,A,42,06/09/2022,
204262,A,58,18/04/2022,
204263,P,83,05/11/2023,
204264,A,42,03/06/2025,
204265,A,35,27/11/2024,
204266,X,62,20/03/2023,09/01/2025
204267,A,35,09/12/2022,
204268,B,38,21/07/2025,
204269,P,52,03/11/2024,
204270,A,44,26/07/2022,
204271,A,26,22/11/2022,
204272,P,35,01/12/2022,
204273,B,38,09/03/2023,
204274,A,74,26/06/2025,
204275,A,54,05/08/2022,
204276,A,61,07/02/2023,
204277,B,34,14/02/2023,
204278,B,59,06/09/2024,10/07/2025
204279,X,48,02/08/2023,07/01/2024
204280,A,57,10/05/2023,
204281,P,56,19/10/2022,
204282,A,48,06/05/2022,
204283,A,59,04/08/2024,
204284,B,45,06/03/2024,
204285,A,63,12/04/2024,
204286,X,51,01/06/2022,18/01/2023
204287,P,39,09/06/2025,
204288,A,42,01/05/2023,
204289,B,62,24/04/2022,30/06/2022
204290,A,57,31/12/2022,
204291,B,39,10/11/2022,
204292,P,44,07/07/2024,
204293,B,37,23/02/2023,
204294,A,49,13/12/2022,
204295,A,34,09/02/2022,
204296,A,40,27/02/2025,
204297,P,45,20/07/2023,
204298,B,24,15/12/2023,04/07/2024
204299,P,40,18/04/2025,
204300,B,41,09/09/2022,
204301,B,27,09/09/2022,06/11/2023
204302,A,34,23/09/2023,
204303,A,51,04/03/2025,
204304,B,50,28/01/2024,
204305,B,32,13/07/2022,05/11/2024
204306,A,40,02/03/2024,
204307,A,63,06/11/2022,
204308,A,78,28/05/2023,
204309,A,58,13/01/2024,
204310,A,33,11/09/2023,
204311,A,68,11/06/2025,
204312,P,64,09/12/2023,
204313,A,53,21/01/2025,
204314,B,51,16/01/2024,
204315,B,61,18/02/2025,
204316,P,39,10/03/2023,
204317,X,27,22/02/2024,
204318,A,56,04/09/2024,
204319,X,44,10/01/2022,05/12/2023
204320,A,33,28/04/2022,
204321,P,31,29/04/2025,
204322,B,71,02/04/2023,
204323,B,51,01/12/2023,
204324,A,40,17/01/2023,
204325,A,22,28/05/2025,
204326,P,43,03/01/2023,
204327,B,21,27/04/2024,
204328,A,35,26/02/2024,
204329,A,43,26/06/2022,
204330,P,41,25/10/2023,
204331,A,42,29/09/2023,
204332,A,21,20/06/2025,
204333,A,53,28/12/2022,
204334,B,45,29/09/2022,
204335,P,47,17/07/2023,
204336,B,45,09/07/2025,
204337,A,18,07/12/2024,
204338,A,60,10/03/2025,
204339,A,69,17/01/2025,
204340,A,39,19/06/2024,
204341,A,127,11/01/2022,
204342,A,63,30/12/2024,
204343,A,36,02/05/2024,
204344,A,44,20/09/2024,
204345,B,46,09/05/2024,
204346,B,47,16/03/2022,02/03/2024
204347,X,30,25/07/2022,09/11/2022
204348,B,56,01/09/2023,18/01/2025
204349,P,34,01/07/2025,
204350,A,18,24/12/2023,
204351,P,34,04/08/2023,
204352,A,36,03/10/2023,
204353,A,55,13/01/2022,
204354,A,71,12/05/2025,
204355,A,48,31/05/2022,
204356,A,61,11/02/2025,
204357,X,18,15/03/2023,
204358,P,35,25/09/2022,
204359,A,47,08/10/2024,
204360,P,50,22/02/2023,
204361,B,22,20/06/2025,31/05/2027
204362,A,26,14/09/2024,
204363,A,44,12/05/2023,
204364,A,57,11/07/2022,
204365,B,50,23/01/2022,
204366,A,51,22/05/2025,
204367,P,39,16/07/2022,
204368,A,56,30/07/2024,
204369,P,49,17/03/2022,
204370,X,28,08/08/2022,
204371,A,28,01/12/2024,
204372,B,50,11/09/2023,
204373,A,30,04/08/2022,
204374,A,44,16/11/2023,
204375,B,54,06/02/2024,
204376,P,33,14/01/2025,
204377,A,24,18/12/2023,
204378,B,40,24/02/2025,
204379,B,58,14/06/2023,
204380,A,42,12/06/2024,
204381,P,46,14/06/2022,
204382,B,60,19/11/2022,
204383,B,48,09/03/2025,
204384,A,33,10/02/2025,
204385,A,41,29/08/2022,
204386,A,39,16/08/2023,
204387,A,25,09/10/2024,
204388,A,44,07/08/2024,
204389,A,46,07/03/2025,
204390,A,49,17/08/2022,
204391,A,23,13/08/2023,
204392,P,56,10/10/2022,
204393,A,36,26/06/2025,
204394,A,25,04/03/2023,
204395,A,40,06/03/2025,
204396,B,55,08/01/2022,
204397,A,53,07/04/2023,
204398,A,64,22/11/2022,
204399,B,59,21/12/2024,
204400,B,39,18/12/2022,
204401,B,36,04/08/2024,30/07/2026
204402,B,43,21/12/2024,
204403,A,20,30/01/2025,
204404,A,35,03/07/2022,
204405,A,27,09/09/2023,
204406,A,39,31/08/2023,
204407,A,58,08/10/2024,
204408,A,29,20/06/2025,
204409,A,19,03/04/2023,
204410,A,67,29/06/2022,
204411,A,18,02/02/2023,
204412,P,39,01/01/2024,
204413,P,32,10/11/2024,
204414,A,63,04/01/2024,
204415,B,39,18/06/2024,
204416,B,65,19/05/2022,
204417,B,55,05/06/2023,
204418,P,37,15/07/2024,
204419,B,50,13/04/2025,
204420,P,18,23/03/2022,
204421,P,56,15/12/2024,
204422,P,18,21/12/2022,
204423,B,33,10/07/2022,09/11/2024
204424,A,45,22/05/2023,
204425,B,42,20/11/2022,
204426,B,18,16/04/2024,
204427,B,35,01/01/2025,
204428,B,30,26/03/2023,29/06/2023
204429,A,50,05/10/2024,
204430,A,23,27/04/2025,
204431,P,35,14/08/2024,
204432,A,57,13/04/2025,
204433,B,36,26/04/2022,14/12/2023
204434,P,33,22/05/2022,
204435,B,65,17/04/2025,
204436,A,45,25/03/2022,
204437,A,42,19/04/2022,
204438,A,74,16/03/2024,
204439,A,30,05/02/2025,
204440,P,43,09/06/2022,
204441,B,52,12/04/2022,
204442,A,41,20/03/2022,
204443,B,55,25/03/2022,
204444,A,45,19/06/2022,
204445,A,39,07/05/2023,
204446,B,26,21/11/2022,
204447,A,45,07/03/2023,
204448,B,32,06/03/2023,11/01/2024
204449,A,76,05/09/2024,
204450,A,56,29/10/2024,
204451,A,46,12/03/2025,
204452,A,43,07/09/2023,
204453,A,29,22/03/2025,
204454,A,49,25/06/2022,
204455,P,56,03/12/2024,
204456,A,33,21/02/2022,
204457,A,44,02/09/2024,
204458,A,52,17/12/2022,
204459,B,21,09/02/2023,
204460,B,45,25/06/2023,
204461,A,37,21/05/2024,
204462,A,20,05/04/2025,
204463,P,35,12/05/2022,
204464,A,37,03/08/2023,
204465,A,29,12/05/2022,
204466,A,40,21/02/2024,
204467,B,48,13/04/2022,11/08/2024
204468,X,76,03/07/2023,17/10/2024
204469,A,39,13/06/2025,
204470,A,34,03/10/2023,
204471,B,52,02/12/2024,
204472,A,32,16/01/2022,
204473,A,54,25/08/2024,
204474,A,45,05/07/2023,
204475,B,18,25/12/2023,
204476,X,47,07/08/2023,
204477,A,49,16/04/2024,
204478,A,56,16/10/2023,
204479,A,47,09/08/2024,
204480,A,47,28/07/2023,
204481,B,57,16/03/2025,
204482,A,30,09/02/2023,
204483,A,41,21/05/2023,
204484,B,35,11/06/2024,
204485,B,63,02/05/2022,
204486,B,57,10/06/2023,
204487,P,47,30/12/2024,
204488,B,48,27/03/2022,
204489,B,36,09/01/2025,
204490,B,44,23/01/2024,
204491,B,60,24/02/2025,
204492,A,36,01/07/2023,
204493,A,42,29/12/2024,
204494,A,42,18/04/2022,
204495,A,43,20/10/2024,
204496,A,48,08/10/2023,
204497,B,37,06/04/2024,
204498,A,39,31/03/2022,
204499,A,58,30/07/2022,
204500,A,29,24/05/2025,
204501,A,46,05/12/2022,
204502,A,45,17/10/2024,
204503,A,53,12/07/2022,
204504,B,63,15/06/2023,
204505,A,18,09/05/2023,
204506,A,20,20/05/2025,
204507,B,45,19/01/2023,27/12/2024
204508,A,62,14/06/2024,
204509,P,45,09/10/2024,
204510,A,20,16/11/2022,
204511,A,52,22/12/2023,
204512,P,75,07/02/2024,
204513,A,49,03/12/2023,
204514,A,45,30/07/2022,
204515,P,39,25/03/2024,
204516,A,38,29/09/2024,
204517,A,41,19/12/2023,
204518,B,44,25/01/2022,
204519,A,42,18/06/2025,
204520,P,52,06/09/2022,
204521,B,48,11/05/2024,05/10/2025
204522,A,55,16/07/2023,
204523,A,40,07/10/2024,
204524,A,63,21/06/2022,
204525,A,42,21/12/2024,
204526,A,49,01/05/2022,
204527,A,56,18/02/2022,
204528,B,58,30/04/2024,
204529,A,49,02/07/2022,
204530,A,50,02/12/2023,
204531,P,47,29/08/2022,
204532,A,52,24/07/2024,
204533,B,57,17/01/2025,24/02/2026
204534,P,62,21/06/2024,
204535,A,57,24/03/2023,
204536,A,40,30/08/2023,
204537,A,18,08/07/2023,
204538,B,60,23/06/2024,
204539,A,41,17/03/2023,
204540,A,29,07/06/2022,
204541,A,62,26/08/2024,
204542,B,37,15/07/2022,23/10/2024
204543,P,38,30/10/2024,
204544,B,18,18/09/2022,
204545,A,46,18/11/2023,
204546,A,45,06/07/2023,
204547,A,55,14/08/2022,
204548,X,47,31/10/2023,03/04/2025
204549,P,47,26/04/2023,
204550,A,56,10/02/2024,
204551,A,34,07/10/2023,
204552,P,41,23/11/2022,
204553,A,58,24/11/2023,
204554,B,49,31/03/2022,05/10/2022
204555,A,30,06/01/2023,
204556,B,37,27/01/2024,
204557,A,59,10/02/2024,
204558,A,49,25/01/2022,
204559,B,60,20/08/2023,
204560,A,64,25/01/2024,
204561,A,32,16/06/2023,
204562,A,47,02/01/2023,
204563,B,39,10/04/2022,
204564,A,49,02/07/2025,
204565,A,52,13/09/2024,
204566,A,48,06/04/2025,
204567,A,39,22/08/2023,
204568,A,18,23/03/2023,
204569,A,24,14/02/2025,
204570,B,46,23/12/2024,
204571,B,46,11/01/2025,
204571,A,46,20/06/2024,
204573,A,50,15/01/2025,
204574,A,43,13/08/2024,
204575,B,55,25/12/2024,13/11/2025
204576,B,48,16/05/2023,
204577,A,33,28/10/2022,
204578,A,26,13/01/2024,
204579,B,42,17/02/2023,30/12/2024
204580,A,51,11/09/2023,
204581,A,36,25/03/2023,
204582,B,40,19/03/2023,
204583,B,61,31/10/2023,
204584,A,44,25/01/2023,
204585,A,33,11/03/2023,
204586,A,69,22/09/2024,
204587,P,50,30/05/2024,
204588,A,51,05/03/2022,
204589,X,22,09/09/2022,
204590,A,44,10/03/2022,
204591,A,61,29/11/2022,
204592,A,59,02/01/2022,
204593,A,31,27/05/2022,
204594,A,51,12/02/2024,
204595,P,28,30/04/2023,
204596,B,46,08/07/2025,
204597,B,46,01/10/2022,
204598,A,46,27/01/2022,
204599,A,55,30/03/2022,
204600,A,61,07/04/2024,
204601,A,54,16/09/2024,
204602,A,52,09/07/2023,
204603,P,54,31/10/2022,
204604,A,22,28/02/2025,
204605,B,39,03/02/2022,04/02/2024
204606,A,48,14/02/2024,
204607,A,50,15/03/2023,
204608,A,47,08/03/2023,
204609,B,43,15/03/2024,26/06/2025
204610,B,42,15/03/2024,20/12/2024
204611,P,62,30/03/2024,
204612,P,26,16/03/2024,
204613,A,49,09/03/2022,
204614,B,56,08/08/2024,
204615,A,52,19/03/2022,
204616,A,44,06/03/2023,
204617,P,40,19/09/2022,
204618,P,19,20/07/2025,
204619,B,47,18/11/2023,23/11/2025
204620,A,53,16/02/2025,
204621,A,51,26/01/2022,
204622,A,38,22/11/2024,
204623,A,31,22/12/2024,
204624,A,19,01/10/2023,
204625,A,45,23/03/2023,
204626,B,61,05/06/2024,
204627,P,34,21/03/2025,
204628,B,46,18/09/2023,
204629,A,41,26/11/2024,
204630,P,43,18/07/2024,
204631,P,61,23/11/2022,
204632,P,50,28/05/2023,
204633,P,52,04/06/2024,
204634,P,35,27/10/2024,
204635,A,40,12/08/2023,
204636,B,37,08/07/2023,
204637,P,35,01/10/2023,
204638,A,67,19/01/2025,
204639,A,53,31/07/2022,
204640,P,49,23/12/2022,
204641,B,41,17/02/2025,03/07/2027
204642,P,44,30/03/2022,
204643,B,42,27/06/2023,16/10/2024
204644,A,48,09/01/2023,
204645,A,54,28/03/2025,
204646,X,55,07/03/2022,
204647,P,68,16/03/2023,
204648,A,55,17/05/2022,
204649,A,37,21/08/2022,
204650,A,63,11/10/2022,
204651,A,44,18/09/2023,
204652,P,61,21/06/2023,
204653,P,55,30/12/2024,
204654,B,54,26/03/2024,
204655,B,42,31/08/2022,
204656,A,18,04/10/2023,
204657,B,27,16/08/2022,
204658,A,59,29/01/2024,
204659,A,27,29/01/2025,
204660,A,39,25/09/2022,
204661,P,44,24/02/2023,
204662,P,35,27/08/2024,
204663,A,61,16/03/2024,
204664,X,61,10/06/2025,16/11/2025
204665,B,53,18/08/2022,
204666,B,31,02/12/2024,09/05/2027
204667,B,47,11/12/2022,29/01/2024
204668,A,45,26/05/2024,
204669,A,46,31/03/2022,
204670,A,57,17/05/2025,
204671,B,61,15/01/2023,19/05/2025
204672,B,41,11/02/2024,
204673,P,39,30/03/2022,
204674,B,58,18/09/2022,
204675,A,59,27/10/2022,
204676,A,49,17/01/2022,
204677,A,42,12/11/2023,
204678,B,65,15/08/2023,
204679,A,40,06/12/2024,
204680,A,27,11/02/2024,
204681,A,55,23/07/2023,
204682,P,33,14/07/2023,
204683,A,42,13/09/2023,
204684,P,53,01/11/2024,
204685,A,31,04/03/2024,
204686,P,45,25/02/2023,
204687,B,24,08/03/2023,
204688,A,33,06/04/2024,
204689,P,41,07/02/2025,
204690,A,36,10/06/2024,
204691,A,31,05/03/2024,
204692,A,52,19/06/2022,
204693,A,60,03/01/2022,
204694,A,39,04/03/2024,
204695,A,45,25/03/2025,
204696,A,29,24/10/2022,
204697,A,41,20/06/2023,
204698,B,51,22/02/2022,
204699,A,30,16/07/2025,
204700,X,38,21/02/2022,27/07/2023
204701,A,50,18/11/2024,
204702,A,49,16/05/2024,
204703,A,52,10/03/2022,
204704,A,19,05/04/2022,
204705,A,48,14/11/2024,
204706,P,37,17/09/2024,
204707,P,57,29/09/2022,
204708,A,54,24/08/2022,
204709,A,60,08/06/2022,
204710,A,40,01/11/2024,
204711,X,51,11/03/2022,18/01/2023
204712,A,23,25/02/2022,
204713,B,52,30/07/2023,09/03/2024
204714,A,34,25/01/2022,
204715,A,48,19/05/2023,
204716,A,59,06/04/2025,
204717,A,29,08/06/2025,
